sep=;
Series;Time;Value
Tube top;2018-07-16T22:45:00+03:00;-99.01799868766385
Tube top;2018-07-16T23:00:00+03:00;-99.09567585301862
Tube top;2018-07-16T23:15:00+03:00;-99.13144356955375
Tube top;2018-07-16T23:30:00+03:00;-99.11112335958005
Tube top;2018-07-16T23:45:00+03:00;-99.10296456692929
Tube top;2018-07-17T00:00:00+03:00;-99.11277792378463
Tube top;2018-07-17T00:15:00+03:00;-99.10353543307075
Tube top;2018-07-17T00:30:00+03:00;-99.1169540682414
Tube top;2018-07-17T00:45:00+03:00;-99.05557667103558
Tube top;2018-07-17T01:00:00+03:00;-99.01380946123507
Tube top;2018-07-17T01:15:00+03:00;-99.00101706036743
Tube top;2018-07-17T01:30:00+03:00;-99.01947637795236
Tube top;2018-07-17T01:45:00+03:00;-99.02199737187902
Tube top;2018-07-17T02:00:00+03:00;-99.03024409448828
Tube top;2018-07-17T02:15:00+03:00;-99.037556430446
Tube top;2018-07-17T02:30:00+03:00;-99.04204593175852
Tube top;2018-07-17T02:45:00+03:00;-99.044508541393
Tube top;2018-07-17T03:00:00+03:00;-99.12876377952735
Tube top;2018-07-17T03:15:00+03:00;-99.14006036745424
Tube top;2018-07-17T03:30:00+03:00;-99.09603674540679
Tube top;2018-07-17T03:45:00+03:00;-99.10383574244403
Tube top;2018-07-17T04:00:00+03:00;-99.10520078740163
Tube top;2018-07-17T04:15:00+03:00;-99.11377034120758
Tube top;2018-07-17T04:30:00+03:00;-99.05501181102348
Tube top;2018-07-17T04:45:00+03:00;-99.02052362204688
Tube top;2018-07-17T05:00:00+03:00;-99.03612746386354
Tube top;2018-07-17T05:15:00+03:00;-99.0077887139106
Tube top;2018-07-17T05:30:00+03:00;-99.06971128608907
Tube top;2018-07-17T05:45:00+03:00;-99.06695019659246
Tube top;2018-07-17T06:00:00+03:00;-99.0549173228346
Tube top;2018-07-17T06:15:00+03:00;-98.958904199475
Tube top;2018-07-17T06:30:00+03:00;-99.0142992125983
Tube top;2018-07-17T06:45:00+03:00;-99.05139370078751
Tube top;2018-07-17T07:00:00+03:00;-99.04825492772659
Tube top;2018-07-17T07:15:00+03:00;-99.03943175853017
Tube top;2018-07-17T07:30:00+03:00;-99.10885039370078
Tube top;2018-07-17T07:45:00+03:00;-99.17989238845114
Tube top;2018-07-17T08:00:00+03:00;-99.14589238845144
Tube top;2018-07-17T08:15:00+03:00;-99.14093963254608
Tube top;2018-07-17T08:30:00+03:00;-99.09446062992113
Tube top;2018-07-17T08:45:00+03:00;-99.03885826771636
Tube top;2018-07-17T09:00:00+03:00;-99.12279790026251
Tube top;2018-07-17T09:15:00+03:00;-99.14321522309712
Tube top;2018-07-17T09:30:00+03:00;-99.10413534822595
Tube top;2018-07-17T09:45:00+03:00;-99.06739370078756
Tube top;2018-07-17T10:00:00+03:00;-99.0163136482939
Tube top;2018-07-17T10:15:00+03:00;-99.04157217847788
Tube top;2018-07-17T10:30:00+03:00;-99.06896981627315
Tube top;2018-07-17T10:45:00+03:00;-99.05687385019694
Tube top;2018-07-17T11:00:00+03:00;-98.97383070866134
Tube top;2018-07-17T11:15:00+03:00;-98.98271128608899
Tube top;2018-07-17T11:30:00+03:00;-99.0627900262468
Tube top;2018-07-17T11:45:00+03:00;-99.07131627296626
Tube top;2018-07-17T12:00:00+03:00;-99.05475295663568
Tube top;2018-07-17T12:15:00+03:00;-99.03586482939643
Tube top;2018-07-17T12:30:00+03:00;-99.0365354330707
Tube top;2018-07-17T12:45:00+03:00;-99.03119422572168
Tube top;2018-07-17T13:00:00+03:00;-99.17583070866158
Tube top;2018-07-17T13:15:00+03:00;-99.13371128608905
Tube top;2018-07-17T13:30:00+03:00;-99.10292782152239
Tube top;2018-07-17T13:45:00+03:00;-99.10042650918675
Tube top;2018-07-17T14:00:00+03:00;-99.07156167979016
Tube top;2018-07-17T14:15:00+03:00;-99.12388188976338
Tube top;2018-07-17T14:30:00+03:00;-99.0843285151118
Tube top;2018-07-17T14:45:00+03:00;-99.04761942257193
Tube top;2018-07-17T15:00:00+03:00;-98.96138582677148
Tube top;2018-07-17T15:15:00+03:00;-99.07005511811006
Tube top;2018-07-17T15:30:00+03:00;-99.06830314960644
Tube top;2018-07-17T15:45:00+03:00;-99.05704467805532
Tube top;2018-07-17T16:00:00+03:00;-99.04501443569556
Tube top;2018-07-17T16:15:00+03:00;-98.55469119579499
Tube top;2018-07-17T16:30:00+03:00;-97.16662729658796
Tube top;2018-07-17T16:45:00+03:00;-96.87835517693308
Tube top;2018-07-17T17:00:00+03:00;-96.66942181340343
Tube top;2018-07-17T17:15:00+03:00;-96.66400787401577
Tube top;2018-07-17T17:30:00+03:00;-96.64004849279154
Tube top;2018-07-17T17:45:00+03:00;-96.51011957950071
Tube top;2018-07-17T18:00:00+03:00;-96.51038976377947
Tube top;2018-07-17T18:15:00+03:00;-96.40667060367436
Tube top;2018-07-17T18:30:00+03:00;-96.57340604467778
Tube top;2018-07-17T18:45:00+03:00;-96.53665879265101
Tube top;2018-07-17T19:00:00+03:00;-96.53588845144353
Tube top;2018-07-17T19:15:00+03:00;-96.46107217847769
Tube top;2018-07-17T19:30:00+03:00;-96.55772141918528
Tube top;2018-07-17T19:45:00+03:00;-96.42364566929115
Tube top;2018-07-17T20:00:00+03:00;-96.33504199475072
Tube top;2018-07-17T20:15:00+03:00;-96.31456636005244
Tube top;2018-07-17T20:30:00+03:00;-96.31896719160113
Tube top;2018-07-17T20:45:00+03:00;-96.33740419947527
Tube top;2018-07-17T21:00:00+03:00;-96.31447769028883
