sep=;
Series;Time;Value
Tube top;2018-07-17T16:30:00+03:00;-97.24567125984264
Tube top;2018-07-17T16:40:00+03:00;-96.96792519685035
Tube top;2018-07-17T16:50:00+03:00;-96.85392534381138
Tube top;2018-07-17T17:00:00+03:00;-96.68982840236687
Tube top;2018-07-17T17:10:00+03:00;-96.63259448818899
Tube top;2018-07-17T17:20:00+03:00;-96.67776181102361
Tube top;2018-07-17T17:30:00+03:00;-96.65400392927302
Tube top;2018-07-17T17:40:00+03:00;-96.56102761341197
Tube top;2018-07-17T17:50:00+03:00;-96.51029330708641
Tube top;2018-07-17T18:00:00+03:00;-96.53356496062986
Tube top;2018-07-17T18:10:00+03:00;-96.4152362204727
Tube top;2018-07-17T18:20:00+03:00;-96.42678937007868
Tube top;2018-07-17T18:30:00+03:00;-96.5729488188974
Tube top;2018-07-17T18:40:00+03:00;-96.56107100591707
Tube top;2018-07-17T18:50:00+03:00;-96.53105314960632
Tube top;2018-07-17T19:00:00+03:00;-96.5568149606298
Tube top;2018-07-17T19:10:00+03:00;-96.46833333333335
Tube top;2018-07-17T19:20:00+03:00;-96.47028880157166
Tube top;2018-07-17T19:30:00+03:00;-96.56609270216948
Tube top;2018-07-17T19:40:00+03:00;-96.5167303149606
Tube top;2018-07-17T19:50:00+03:00;-96.38924409448815
Tube top;2018-07-17T20:00:00+03:00;-96.37177362204717
Tube top;2018-07-17T20:10:00+03:00;-96.26351771653546
Tube top;2018-07-17T20:20:00+03:00;-96.33916962524657
Tube top;2018-07-17T20:30:00+03:00;-96.35687598425217
Tube top;2018-07-17T20:40:00+03:00;-96.29797244094489
Tube top;2018-07-17T20:50:00+03:00;-96.32970866141736
Tube top;2018-07-17T21:00:00+03:00;-96.27849999999997
Tube top;2018-07-17T21:10:00+03:00;-96.3973838582677
Tube top;2018-07-17T21:20:00+03:00;-96.371611439842
Tube top;2018-07-17T21:30:00+03:00;-96.28823818897638
Tube top;2018-07-17T21:40:00+03:00;-96.3805354330708
Tube top;2018-07-17T21:50:00+03:00;-96.42407874015751
Tube top;2018-07-17T22:00:00+03:00;-96.49195472440952
Tube top;2018-07-17T22:10:00+03:00;-96.49694685039373
Tube top;2018-07-17T22:20:00+03:00;-96.48946653543297
Tube top;2018-07-17T22:30:00+03:00;-96.47410433070877
Tube top;2018-07-17T22:40:00+03:00;-96.44488582677168
Tube top;2018-07-17T22:50:00+03:00;-96.39925000000011
Tube top;2018-07-17T23:00:00+03:00;-96.44035629921254
Tube top;2018-07-17T23:10:00+03:00;-96.42810826771645
Tube top;2018-07-17T23:20:00+03:00;-96.30333858267743
Tube top;2018-07-17T23:30:00+03:00;-96.36899211045362
Tube top;2018-07-17T23:40:00+03:00;-96.28122396856577
Tube top;2018-07-17T23:50:00+03:00;-96.35595069033566
Tube top;2018-07-18T00:00:00+03:00;-96.35552559055134
Tube top;2018-07-18T00:10:00+03:00;-96.26953937007902
Tube top;2018-07-18T00:20:00+03:00;-96.34748031496085
Tube top;2018-07-18T00:30:00+03:00;-96.3384429133859
Tube top;2018-07-18T00:40:00+03:00;-96.29624803149629
Tube top;2018-07-18T00:50:00+03:00;-96.30472637795286
Tube top;2018-07-18T01:00:00+03:00;-96.35821259842517
Tube top;2018-07-18T01:10:00+03:00;-96.38225049309669
Tube top;2018-07-18T01:20:00+03:00;-96.30072244094494
Tube top;2018-07-18T01:30:00+03:00;-96.25061614173231
Tube top;2018-07-18T01:40:00+03:00;-96.34828149606284
Tube top;2018-07-18T01:50:00+03:00;-96.42627165354308
Tube top;2018-07-18T02:00:00+03:00;-96.34183070866166
Tube top;2018-07-18T02:10:00+03:00;-96.4193661417326
Tube top;2018-07-18T02:20:00+03:00;-96.42145078740162
Tube top;2018-07-18T02:30:00+03:00;-96.38335826771657
Tube top;2018-07-18T02:40:00+03:00;-96.39024803149601
Tube top;2018-07-18T02:50:00+03:00;-96.4098562992125
Tube top;2018-07-18T03:00:00+03:00;-96.2280393700788
Tube top;2018-07-18T03:10:00+03:00;-96.2907421259841
Tube top;2018-07-18T03:20:00+03:00;-96.27300787401595
Tube top;2018-07-18T03:30:00+03:00;-96.18479330708674
