Series;Time;Value
Ret_Bot;2018-07-26T18:10:00+03:00;-103.48113412228832
Ret_Bot;2018-07-26T18:20:00+03:00;-103.49032149901458
Ret_Bot;2018-07-26T18:30:00+03:00;-103.49959055118106
Ret_Bot;2018-07-26T18:40:00+03:00;-103.49464891518762
Ret_Bot;2018-07-26T18:50:00+03:00;-103.49346850393644
Ret_Bot;2018-07-26T19:00:00+03:00;-103.49218343195263
Ret_Bot;2018-07-26T19:10:00+03:00;-103.49214003944819
Ret_Bot;2018-07-26T19:20:00+03:00;-103.48225393700713
Ret_Bot;2018-07-26T19:30:00+03:00;-103.4953471400392
Ret_Bot;2018-07-26T19:40:00+03:00;-103.49731692913385
Ret_Bot;2018-07-26T19:50:00+03:00;-103.48974950690317
Ret_Bot;2018-07-26T20:00:00+03:00;-103.49605708661423
Ret_Bot;2018-07-26T20:10:00+03:00;-103.50270414201144
Ret_Bot;2018-07-26T20:20:00+03:00;-103.50304536489153
Ret_Bot;2018-07-26T20:30:00+03:00;-103.50822637795308
Ret_Bot;2018-07-26T20:40:00+03:00;-103.51284812623275
Ret_Bot;2018-07-26T20:50:00+03:00;-103.50456015779129
Ret_Bot;2018-07-26T21:00:00+03:00;-103.50739763779494
Ret_Bot;2018-07-26T21:10:00+03:00;-103.49706114398387
Ret_Bot;2018-07-26T21:20:00+03:00;-103.51163582677174
Ret_Bot;2018-07-26T21:30:00+03:00;-103.51454043392539
Ret_Bot;2018-07-26T21:40:00+03:00;-103.50775345167658
Ret_Bot;2018-07-26T21:50:00+03:00;-103.51155708661403
Ret_Bot;2018-07-26T22:00:00+03:00;-103.51115187376676
Ret_Bot;2018-07-26T22:10:00+03:00;-103.51799605522635
Ret_Bot;2018-07-26T22:20:00+03:00;-103.51153057199127
Ret_Bot;2018-07-26T22:30:00+03:00;-103.50451676528643
Ret_Bot;2018-07-26T22:40:00+03:00;-103.50385629921294
Ret_Bot;2018-07-26T22:50:00+03:00;-103.50522440944883
Ret_Bot;2018-07-26T23:00:00+03:00;-103.50024457593688
Ret_Bot;2018-07-26T23:10:00+03:00;-103.5078619329384
Ret_Bot;2018-07-26T23:20:00+03:00;-103.44994291338581
Ret_Bot;2018-07-26T23:30:00+03:00;-103.35238264299802
Ret_Bot;2018-07-26T23:40:00+03:00;-103.25923076923087
Ret_Bot;2018-07-26T23:50:00+03:00;-103.26473570019736
Ret_Bot;2018-07-27T00:00:00+03:00;-103.39612426035492
Ret_Bot;2018-07-27T00:10:00+03:00;-103.46433136094669
Ret_Bot;2018-07-27T00:20:00+03:00;-103.48596850393702
Ret_Bot;2018-07-27T00:30:00+03:00;-103.50789151873806
Ret_Bot;2018-07-27T00:40:00+03:00;-103.50778937007824
Ret_Bot;2018-07-27T00:50:00+03:00;-103.50618145956665
Ret_Bot;2018-07-27T01:00:00+03:00;-103.51745167652861
Ret_Bot;2018-07-27T01:10:00+03:00;-103.50722090729748
Ret_Bot;2018-07-27T01:20:00+03:00;-103.51650690335278
Ret_Bot;2018-07-27T01:30:00+03:00;-103.522587771203
Ret_Bot;2018-07-27T01:40:00+03:00;-103.52069033530537
Ret_Bot;2018-07-27T01:50:00+03:00;-103.53631102362192
Ret_Bot;2018-07-27T02:00:00+03:00;-103.5319368836293
Ret_Bot;2018-07-27T02:10:00+03:00;-103.53030571992102
Ret_Bot;2018-07-27T02:20:00+03:00;-103.52450098619339
Ret_Bot;2018-07-27T02:30:00+03:00;-103.53558974358924
Ret_Bot;2018-07-27T02:40:00+03:00;-103.5369665354328
Ret_Bot;2018-07-27T02:50:00+03:00;-103.51237080867851
Ret_Bot;2018-07-27T03:00:00+03:00;-103.41809664694263
Ret_Bot;2018-07-27T03:10:00+03:00;-103.32297244094481
Ret_Bot;2018-07-27T03:20:00+03:00;-103.24628007889548
Ret_Bot;2018-07-27T03:30:00+03:00;-103.25309270216951
Ret_Bot;2018-07-27T03:40:00+03:00;-103.40639053254439
Ret_Bot;2018-07-27T03:50:00+03:00;-103.49893293885559
Ret_Bot;2018-07-27T04:00:00+03:00;-103.5226883629195
Ret_Bot;2018-07-27T04:10:00+03:00;-103.53815779092695
Ret_Bot;2018-07-27T04:20:00+03:00;-103.52828796844143
Ret_Bot;2018-07-27T04:30:00+03:00;-103.51411023622063
Ret_Bot;2018-07-27T04:40:00+03:00;-103.50867455621318
Ret_Bot;2018-07-27T04:50:00+03:00;-103.50397830374774
Ret_Bot;2018-07-27T05:00:00+03:00;-103.47187376725856
Ret_Bot;2018-07-27T05:10:00+03:00;-103.38245364891526
Ret_Bot;2018-07-27T05:20:00+03:00;-103.30533464566918
Ret_Bot;2018-07-27T05:30:00+03:00;-103.24310650887584
