sep=;
Series;Time;Value
Tube top;2018-07-20T21:10:00+03:00;-101.44225443786985
Tube top;2018-07-20T21:20:00+03:00;-101.44591535433055
Tube top;2018-07-20T21:30:00+03:00;-101.46163779527558
Tube top;2018-07-20T21:40:00+03:00;-101.472724409449
Tube top;2018-07-20T21:50:00+03:00;-101.48442011834311
Tube top;2018-07-20T22:00:00+03:00;-101.49698622047242
Tube top;2018-07-20T22:10:00+03:00;-101.49783464566923
Tube top;2018-07-20T22:20:00+03:00;-101.53466469428004
Tube top;2018-07-20T22:30:00+03:00;-101.51555905511819
Tube top;2018-07-20T22:40:00+03:00;-101.4755255905513
Tube top;2018-07-20T22:50:00+03:00;-101.44366929133847
Tube top;2018-07-20T23:00:00+03:00;-101.43713976377965
Tube top;2018-07-20T23:10:00+03:00;-101.41196259842529
Tube top;2018-07-20T23:20:00+03:00;-101.37866074950712
Tube top;2018-07-20T23:30:00+03:00;-101.3816574803148
Tube top;2018-07-20T23:40:00+03:00;-101.40063582677165
Tube top;2018-07-20T23:50:00+03:00;-101.41852362204726
Tube top;2018-07-21T00:00:00+03:00;-101.44064102564093
Tube top;2018-07-21T00:10:00+03:00;-101.45151968503941
Tube top;2018-07-21T00:20:00+03:00;-101.45494488188973
Tube top;2018-07-21T00:30:00+03:00;-101.46463385826785
Tube top;2018-07-21T00:40:00+03:00;-101.4807988165682
Tube top;2018-07-21T00:50:00+03:00;-101.48366929133851
Tube top;2018-07-21T01:00:00+03:00;-101.4814803149606
Tube top;2018-07-21T01:10:00+03:00;-101.48250493096643
Tube top;2018-07-21T01:20:00+03:00;-101.48476771653552
Tube top;2018-07-21T01:30:00+03:00;-101.49249309664694
Tube top;2018-07-21T01:40:00+03:00;-101.47630905511808
Tube top;2018-07-21T01:50:00+03:00;-101.51582874015732
Tube top;2018-07-21T02:00:00+03:00;-101.52928994082826
Tube top;2018-07-21T02:10:00+03:00;-101.50606102362173
Tube top;2018-07-21T02:20:00+03:00;-101.45612007873997
Tube top;2018-07-21T02:30:00+03:00;-101.43443503937017
Tube top;2018-07-21T02:40:00+03:00;-101.43547731755424
Tube top;2018-07-21T02:50:00+03:00;-101.39737795275578
Tube top;2018-07-21T03:00:00+03:00;-101.39179092702187
Tube top;2018-07-21T03:10:00+03:00;-101.397909448819
Tube top;2018-07-21T03:20:00+03:00;-101.39755905511821
Tube top;2018-07-21T03:30:00+03:00;-101.41280511811026
Tube top;2018-07-21T03:40:00+03:00;-101.43630769230757
Tube top;2018-07-21T03:50:00+03:00;-101.44451377952765
Tube top;2018-07-21T04:00:00+03:00;-101.4732992125986
Tube top;2018-07-21T04:10:00+03:00;-101.47603944773189
Tube top;2018-07-21T04:20:00+03:00;-101.4791791338585
Tube top;2018-07-21T04:30:00+03:00;-101.47701577909275
Tube top;2018-07-21T04:40:00+03:00;-101.48113752455822
Tube top;2018-07-21T04:50:00+03:00;-101.48925838264279
Tube top;2018-07-21T05:00:00+03:00;-101.49303543307101
Tube top;2018-07-21T05:10:00+03:00;-101.49982086614193
Tube top;2018-07-21T05:20:00+03:00;-101.48276771653528
Tube top;2018-07-21T05:30:00+03:00;-101.49057086614192
Tube top;2018-07-21T05:40:00+03:00;-101.49729388560164
Tube top;2018-07-21T05:50:00+03:00;-101.4877539370079
Tube top;2018-07-21T06:00:00+03:00;-101.50557283464542
Tube top;2018-07-21T06:10:00+03:00;-101.49711045364903
Tube top;2018-07-21T06:20:00+03:00;-101.49533464566936
Tube top;2018-07-21T06:30:00+03:00;-101.47403740157523
Tube top;2018-07-21T06:40:00+03:00;-101.46904724409445
Tube top;2018-07-21T06:50:00+03:00;-101.49141814595679
Tube top;2018-07-21T07:00:00+03:00;-101.47442716535429
Tube top;2018-07-21T07:10:00+03:00;-101.48176377952738
Tube top;2018-07-21T07:20:00+03:00;-101.50749309664693
Tube top;2018-07-21T07:30:00+03:00;-101.52176181102347
Tube top;2018-07-21T07:40:00+03:00;-101.49773818897627
Tube top;2018-07-21T07:50:00+03:00;-101.45235433070891
Tube top;2018-07-21T08:00:00+03:00;-101.42562327416184
Tube top;2018-07-21T08:10:00+03:00;-101.42145275590535
Tube top;2018-07-21T08:20:00+03:00;-101.39416370808651
Tube top;2018-07-21T08:30:00+03:00;-101.37842913385823
Tube top;2018-07-21T08:40:00+03:00;-101.38562007873989
Tube top;2018-07-21T08:50:00+03:00;-101.39064566929144
Tube top;2018-07-21T09:00:00+03:00;-101.42289370078716
Tube top;2018-07-21T09:10:00+03:00;-101.4535433070866
Tube top;2018-07-21T09:20:00+03:00;-101.45471005917152
Tube top;2018-07-21T09:30:00+03:00;-101.47763976377988
Tube top;2018-07-21T09:40:00+03:00;-101.47571794871791
Tube top;2018-07-21T09:50:00+03:00;-101.47743700787407
Tube top;2018-07-21T10:00:00+03:00;-101.4885137795276
Tube top;2018-07-21T10:10:00+03:00;-101.4942637795277
